fecha,letra,share_mujer
2010-12-01,C,.18202652
2010-12-01,D,.16479419
2010-12-01,E,.079446815
2010-12-01,F,.04961706
2010-12-01,G,.35515967
2010-12-01,H,.083263345
2010-12-01,I,.43853036
2010-12-01,J,.3328082
2010-12-01,K,.49533844
2010-12-01,L,.35284397
2010-12-01,M,.43969572
2010-12-01,N,.33154303
2010-12-01,O,.4853631
2010-12-01,P,.73664999
2010-12-01,Q,.73201323
2010-12-01,R,.40318778
2010-12-01,S,.47264716
2010-12-01,U,.54834157
2010-12-01,Z,.2565445
2011-01-01,A,.12058501
2011-01-01,B,.078240909
2011-01-01,C,.18362081
2011-01-01,D,.16454858
2011-01-01,E,.079065979
2011-01-01,F,.05002002
2011-01-01,G,.356361
2011-01-01,H,.083689265
2011-01-01,I,.44487336
2011-01-01,J,.33222294
2011-01-01,K,.49583605
2011-01-01,L,.35690159
2011-01-01,M,.43791017
2011-01-01,N,.32978594
2011-01-01,O,.49904454
2011-01-01,P,.7387473
2011-01-01,Q,.73178309
2011-01-01,R,.40656522
2011-01-01,S,.46954733
2011-01-01,U,.54777068
2011-01-01,Z,.22950819
2011-02-01,A,.1246592
2011-02-01,B,.078516163
2011-02-01,C,.18333934
2011-02-01,D,.16457057
2011-02-01,E,.07915283
2011-02-01,F,.04954974
2011-02-01,G,.3548896
2011-02-01,H,.083110444
2011-02-01,I,.44479364
2011-02-01,J,.33274418
2011-02-01,K,.49656332
2011-02-01,L,.35564488
2011-02-01,M,.43558431
2011-02-01,N,.33276626
2011-02-01,O,.49957302
2011-02-01,P,.74056107
2011-02-01,Q,.73186237
2011-02-01,R,.40634111
2011-02-01,S,.46993113
2011-02-01,U,.54467475
2011-02-01,Z,.24550898
2011-03-01,A,.12135757
2011-03-01,B,.078088231
2011-03-01,C,.18255463
2011-03-01,D,.16355699
2011-03-01,E,.078678139
2011-03-01,F,.04890332
2011-03-01,G,.35201138
2011-03-01,H,.082595423
2011-03-01,I,.43969738
2011-03-01,J,.33207226
2011-03-01,K,.49605691
2011-03-01,L,.35321629
2011-03-01,M,.43618536
2011-03-01,N,.3327854
2011-03-01,O,.50325131
2011-03-01,P,.73818737
2011-03-01,Q,.73215932
2011-03-01,R,.40171009
2011-03-01,S,.47122243
2011-03-01,U,.54187542
2011-03-01,Z,.24096386
2011-04-01,A,.11499695
2011-04-01,B,.078045353
2011-04-01,C,.1823715
2011-04-01,D,.16278054
2011-04-01,E,.078426823
2011-04-01,F,.048778929
2011-04-01,G,.35068765
2011-04-01,H,.081974849
2011-04-01,I,.43823895
2011-04-01,J,.33231574
2011-04-01,K,.49662158
2011-04-01,L,.35073844
2011-04-01,M,.43891376
2011-04-01,N,.33066881
2011-04-01,O,.50466156
2011-04-01,P,.73881352
2011-04-01,Q,.73203957
2011-04-01,R,.40128359
2011-04-01,S,.47305104
2011-04-01,U,.53818184
2011-04-01,Z,.24675325
2011-05-01,A,.10781837
2011-05-01,B,.078818731
2011-05-01,C,.18113023
2011-05-01,D,.16235647
2011-05-01,E,.079153381
2011-05-01,F,.048021156
2011-05-01,G,.35095346
2011-05-01,H,.081585862
2011-05-01,I,.43642855
2011-05-01,J,.33252472
2011-05-01,K,.4968197
2011-05-01,L,.35082743
2011-05-01,M,.43692577
2011-05-01,N,.33088562
2011-05-01,O,.50393844
2011-05-01,P,.73846763
2011-05-01,Q,.73172337
2011-05-01,R,.40420729
2011-05-01,S,.47495645
2011-05-01,U,.5363372
2011-05-01,Z,.22916667
2011-06-01,A,.10611866
2011-06-01,B,.079255089
2011-06-01,C,.18131593
2011-06-01,D,.16211411
2011-06-01,E,.079808943
2011-06-01,F,.048232708
2011-06-01,G,.35157853
2011-06-01,H,.081724577
2011-06-01,I,.43657616
2011-06-01,J,.33187547
2011-06-01,K,.49714279
2011-06-01,L,.35110986
2011-06-01,M,.43762696
2011-06-01,N,.33190793
2011-06-01,O,.50647467
2011-06-01,P,.73772979
2011-06-01,Q,.73165357
2011-06-01,R,.40414241
2011-06-01,S,.47566929
2011-06-01,U,.53678077
2011-06-01,Z,.23188406
2011-07-01,A,.10500725
2011-07-01,B,.079274878
2011-07-01,C,.18165949
2011-07-01,D,.16269688
2011-07-01,E,.080567762
2011-07-01,F,.048375059
2011-07-01,G,.35225156
2011-07-01,H,.081658274
2011-07-01,I,.43789563
2011-07-01,J,.33349571
2011-07-01,K,.49702039
2011-07-01,L,.35272032
2011-07-01,M,.43786308
2011-07-01,N,.3314251
2011-07-01,O,.4992924
2011-07-01,P,.73865998
2011-07-01,Q,.73143995
2011-07-01,R,.406501
2011-07-01,S,.47607917
2011-07-01,U,.53862971
2011-07-01,Z,.25
2011-08-01,A,.10515416
2011-08-01,B,.07825771
2011-08-01,C,.18187626
2011-08-01,D,.16311088
2011-08-01,E,.079950228
2011-08-01,F,.048119515
2011-08-01,G,.35289654
2011-08-01,H,.081604242
2011-08-01,I,.43696967
2011-08-01,J,.33234212
2011-08-01,K,.49717501
2011-08-01,L,.35383451
2011-08-01,M,.43798324
2011-08-01,N,.3313393
2011-08-01,O,.49995574
2011-08-01,P,.73795056
2011-08-01,Q,.73126417
2011-08-01,R,.40603745
2011-08-01,S,.48082307
2011-08-01,U,.54196817
2011-08-01,Z,.2635659
2011-09-01,A,.10687196
2011-09-01,B,.079412431
2011-09-01,C,.18201548
2011-09-01,D,.16319428
2011-09-01,E,.079628512
2011-09-01,F,.048095763
2011-09-01,G,.35212556
2011-09-01,H,.081760608
2011-09-01,I,.43728489
2011-09-01,J,.33074152
2011-09-01,K,.4981533
2011-09-01,L,.35388672
2011-09-01,M,.43762463
2011-09-01,N,.33271673
2011-09-01,O,.4997814
2011-09-01,P,.7380994
2011-09-01,Q,.73109406
2011-09-01,R,.40348309
2011-09-01,S,.48134577
2011-09-01,U,.54327273
2011-09-01,Z,.264
2011-10-01,A,.11701814
2011-10-01,B,.07930883
2011-10-01,C,.18215823
2011-10-01,D,.16371016
2011-10-01,E,.079117253
2011-10-01,F,.047990561
2011-10-01,G,.35260752
2011-10-01,H,.082013234
2011-10-01,I,.43831658
2011-10-01,J,.33018535
2011-10-01,K,.49796593
2011-10-01,L,.3550435
2011-10-01,M,.43826893
2011-10-01,N,.33213693
2011-10-01,O,.49982554
2011-10-01,P,.73797363
2011-10-01,Q,.73147535
2011-10-01,R,.40326983
2011-10-01,S,.48190513
2011-10-01,U,.54412836
2011-10-01,Z,.25806451
2011-11-01,A,.12034249
2011-11-01,B,.080398947
2011-11-01,C,.18262388
2011-11-01,D,.16262263
2011-11-01,E,.0793081
2011-11-01,F,.048128273
2011-11-01,G,.35314336
2011-11-01,H,.082504645
2011-11-01,I,.43998235
2011-11-01,J,.33091182
2011-11-01,K,.49843091
2011-11-01,L,.35540357
2011-11-01,M,.43813029
2011-11-01,N,.33321187
2011-11-01,O,.4980939
2011-11-01,P,.73809254
2011-11-01,Q,.73150796
2011-11-01,R,.40352181
2011-11-01,S,.48265809
2011-11-01,U,.54852623
2011-11-01,Z,.2644628
2011-12-01,A,.11825736
2011-12-01,B,.07999105
2011-12-01,C,.1836921
2011-12-01,D,.16360374
2011-12-01,E,.079572678
2011-12-01,F,.050361622
2011-12-01,G,.35734823
2011-12-01,H,.082435429
2011-12-01,I,.44273242
2011-12-01,J,.33077899
2011-12-01,K,.4993993
2011-12-01,L,.35905537
2011-12-01,M,.44194478
2011-12-01,N,.32971087
2011-12-01,O,.49784705
2011-12-01,P,.73673671
2011-12-01,Q,.73154557
2011-12-01,R,.40560246
2011-12-01,S,.48304218
2011-12-01,U,.55014324
2011-12-01,Z,.26363635
2012-01-01,A,.1202556
2012-01-01,B,.081301026
2012-01-01,C,.18359452
2012-01-01,D,.16390744
2012-01-01,E,.079291463
2012-01-01,F,.051632289
2012-01-01,G,.35835594
2012-01-01,H,.082713492
2012-01-01,I,.44838801
2012-01-01,J,.33023325
2012-01-01,K,.50020742
2012-01-01,L,.36047891
2012-01-01,M,.44033909
2012-01-01,N,.32791618
2012-01-01,O,.50092798
2012-01-01,P,.73811775
2012-01-01,Q,.73115087
2012-01-01,R,.40863103
2012-01-01,S,.47915062
2012-01-01,U,.54982078
2012-01-01,Z,.2682927
2012-02-01,A,.12320283
2012-02-01,B,.080595419
2012-02-01,C,.1835793
2012-02-01,D,.16419084
2012-02-01,E,.079449452
2012-02-01,F,.051925369
2012-02-01,G,.35678679
2012-02-01,H,.082949117
2012-02-01,I,.44841275
2012-02-01,J,.33104673
2012-02-01,K,.5000053
2012-02-01,L,.3606894
2012-02-01,M,.44063824
2012-02-01,N,.33120763
2012-02-01,O,.49872372
2012-02-01,P,.74050909
2012-02-01,Q,.73123121
2012-02-01,R,.40642205
2012-02-01,S,.47846708
2012-02-01,U,.54817986
2012-02-01,Z,.25
2012-03-01,A,.12119824
2012-03-01,B,.080644116
2012-03-01,C,.1830513
2012-03-01,D,.16409376
2012-03-01,E,.079035006
2012-03-01,F,.051234897
2012-03-01,G,.3539663
2012-03-01,H,.082045741
2012-03-01,I,.44349903
2012-03-01,J,.33007103
2012-03-01,K,.49985686
2012-03-01,L,.35722941
2012-03-01,M,.44098505
2012-03-01,N,.33324838
2012-03-01,O,.4920646
2012-03-01,P,.73753285
2012-03-01,Q,.73132092
2012-03-01,R,.40322885
2012-03-01,S,.48039615
2012-03-01,U,.54395998
2012-03-01,Z,.2238806
2012-04-01,A,.11351141
2012-04-01,B,.080515504
2012-04-01,C,.18271367
2012-04-01,D,.16385919
2012-04-01,E,.078664757
2012-04-01,F,.051325183
2012-04-01,G,.35299551
2012-04-01,H,.081449956
2012-04-01,I,.44227728
2012-04-01,J,.32999757
2012-04-01,K,.49930307
2012-04-01,L,.3565383
2012-04-01,M,.44243568
2012-04-01,N,.33388954
2012-04-01,O,.49427494
2012-04-01,P,.73921317
2012-04-01,Q,.73084962
2012-04-01,R,.40365377
2012-04-01,S,.48250526
2012-04-01,U,.5433526
2012-04-01,Z,.24193548
2012-05-01,A,.10812006
2012-05-01,B,.080329411
2012-05-01,C,.18221669
2012-05-01,D,.1635599
2012-05-01,E,.079120219
2012-05-01,F,.051503193
2012-05-01,G,.35307187
2012-05-01,H,.081481181
2012-05-01,I,.44055915
2012-05-01,J,.33007124
2012-05-01,K,.49863601
2012-05-01,L,.35677177
2012-05-01,M,.4416953
2012-05-01,N,.33606574
2012-05-01,O,.49059573
2012-05-01,P,.73851877
2012-05-01,Q,.73047584
2012-05-01,R,.40356088
2012-05-01,S,.48449898
2012-05-01,U,.54100722
2012-05-01,Z,.25396827
2012-06-01,A,.10624467
2012-06-01,B,.080585323
2012-06-01,C,.18222831
2012-06-01,D,.16476296
2012-06-01,E,.079815537
2012-06-01,F,.051770911
2012-06-01,G,.35339481
2012-06-01,H,.081300758
2012-06-01,I,.43980917
2012-06-01,J,.32953531
2012-06-01,K,.49909386
2012-06-01,L,.35715765
2012-06-01,M,.45088384
2012-06-01,N,.33772564
2012-06-01,O,.49449262
2012-06-01,P,.73773235
2012-06-01,Q,.73043954
2012-06-01,R,.40524679
2012-06-01,S,.48639062
2012-06-01,U,.54092526
2012-06-01,Z,.25757575
2012-07-01,A,.10511178
2012-07-01,B,.080621153
2012-07-01,C,.18237571
2012-07-01,D,.16473192
2012-07-01,E,.07971251
2012-07-01,F,.051843233
2012-07-01,G,.35395703
2012-07-01,H,.081419751
2012-07-01,I,.441643
2012-07-01,J,.33040351
2012-07-01,K,.49941069
2012-07-01,L,.35726026
2012-07-01,M,.45074752
2012-07-01,N,.33903861
2012-07-01,O,.49674964
2012-07-01,P,.7383613
2012-07-01,Q,.73027158
2012-07-01,R,.4092274
2012-07-01,S,.48519731
2012-07-01,U,.54304159
2012-07-01,Z,.265625
2012-08-01,A,.10673233
2012-08-01,B,.080778375
2012-08-01,C,.18256494
2012-08-01,D,.16416402
2012-08-01,E,.079594865
2012-08-01,F,.051868092
2012-08-01,G,.35438704
2012-08-01,H,.081573389
2012-08-01,I,.44092011
2012-08-01,J,.32928118
2012-08-01,K,.49923208
2012-08-01,L,.35861221
2012-08-01,M,.45183367
2012-08-01,N,.33876193
2012-08-01,O,.49370122
2012-08-01,P,.73764992
2012-08-01,Q,.7297895
2012-08-01,R,.40384936
2012-08-01,S,.48598117
2012-08-01,U,.53975201
2012-08-01,Z,.25757575
2012-09-01,A,.1093234
2012-09-01,B,.08113575
2012-09-01,C,.18288332
2012-09-01,D,.16473426
2012-09-01,E,.079970852
2012-09-01,F,.052274957
2012-09-01,G,.35356653
2012-09-01,H,.082087159
2012-09-01,I,.44175518
2012-09-01,J,.32901096
2012-09-01,K,.49956989
2012-09-01,L,.35833609
2012-09-01,M,.45141411
2012-09-01,N,.33864349
2012-09-01,O,.49565816
2012-09-01,P,.73771608
2012-09-01,Q,.72981668
2012-09-01,R,.40308663
2012-09-01,S,.48606506
2012-09-01,U,.54181558
2012-09-01,Z,.25
2012-10-01,A,.11867076
2012-10-01,B,.080963194
2012-10-01,C,.18307102
2012-10-01,D,.16480845
2012-10-01,E,.079722151
2012-10-01,F,.051861119
2012-10-01,G,.3541716
2012-10-01,H,.082217976
2012-10-01,I,.4420194
2012-10-01,J,.328545
2012-10-01,K,.49967331
2012-10-01,L,.35816675
2012-10-01,M,.44883889
2012-10-01,N,.33885318
2012-10-01,O,.49814355
2012-10-01,P,.73705482
2012-10-01,Q,.73007232
2012-10-01,R,.40121076
2012-10-01,S,.4852668
2012-10-01,U,.54163647
2012-10-01,Z,.26785713
2012-11-01,A,.12146173
2012-11-01,B,.081142113
2012-11-01,C,.18307193
2012-11-01,D,.16584912
2012-11-01,E,.079653062
2012-11-01,F,.052006636
2012-11-01,G,.35350966
2012-11-01,H,.082608372
2012-11-01,I,.44329652
2012-11-01,J,.32825339
2012-11-01,K,.50012296
2012-11-01,L,.35928559
2012-11-01,M,.44907779
2012-11-01,N,.33852524
2012-11-01,O,.49699813
2012-11-01,P,.73680651
2012-11-01,Q,.72998643
2012-11-01,R,.40078756
2012-11-01,S,.48541024
2012-11-01,U,.54314721
2012-11-01,Z,.3114754
2012-12-01,A,.12143879
2012-12-01,B,.081599668
2012-12-01,C,.18331638
2012-12-01,D,.16568559
2012-12-01,E,.078832597
2012-12-01,F,.052849308
2012-12-01,G,.35573947
2012-12-01,H,.082354411
2012-12-01,I,.44797635
2012-12-01,J,.32812706
2012-12-01,K,.50066096
2012-12-01,L,.36098567
2012-12-01,M,.44960168
2012-12-01,N,.33682019
2012-12-01,O,.49689546
2012-12-01,P,.73642308
2012-12-01,Q,.72929287
2012-12-01,R,.40385127
2012-12-01,S,.48437411
2012-12-01,U,.54570335
2012-12-01,Z,.29724711
2013-01-01,A,.12141584
2013-01-01,B,.082057215
2013-01-01,C,.18356082
2013-01-01,D,.16552205
2013-01-01,E,.078012131
2013-01-01,F,.053691979
2013-01-01,G,.35796931
2013-01-01,H,.082100444
2013-01-01,I,.45265618
2013-01-01,J,.32800072
2013-01-01,K,.50119895
2013-01-01,L,.36268574
2013-01-01,M,.45012558
2013-01-01,N,.3351151
2013-01-01,O,.49679279
2013-01-01,P,.73603964
2013-01-01,Q,.72859937
2013-01-01,R,.40691495
2013-01-01,S,.48333797
2013-01-01,U,.5482595
2013-01-01,Z,.28301886
2013-02-01,A,.12451827
2013-02-01,B,.0822566
2013-02-01,C,.18349174
2013-02-01,D,.16614051
2013-02-01,E,.078583859
2013-02-01,F,.05385609
2013-02-01,G,.35606053
2013-02-01,H,.082545519
2013-02-01,I,.45274267
2013-02-01,J,.32875115
2013-02-01,K,.50172877
2013-02-01,L,.36212999
2013-02-01,M,.45127341
2013-02-01,N,.33619666
2013-02-01,O,.49869791
2013-02-01,P,.7395587
2013-02-01,Q,.72887743
2013-02-01,R,.40430164
2013-02-01,S,.48266405
2013-02-01,U,.55035973
2013-02-01,Z,.30000001
2013-03-01,A,.1244096
2013-03-01,B,.081500843
2013-03-01,C,.18317552
2013-03-01,D,.16592135
2013-03-01,E,.079194918
2013-03-01,F,.052754264
2013-03-01,G,.3537198
2013-03-01,H,.082422063
2013-03-01,I,.44731945
2013-03-01,J,.32849309
2013-03-01,K,.5012154
2013-03-01,L,.35988399
2013-03-01,M,.45058861
2013-03-01,N,.3350018
2013-03-01,O,.5010761
2013-03-01,P,.73761404
2013-03-01,Q,.72907484
2013-03-01,R,.40093896
2013-03-01,S,.48275918
2013-03-01,U,.55247813
2013-03-01,Z,.33333334
2013-04-01,A,.12067296
2013-04-01,B,.08106856
2013-04-01,C,.1825525
2013-04-01,D,.16541508
2013-04-01,E,.079622202
2013-04-01,F,.051394742
2013-04-01,G,.35239595
2013-04-01,H,.08195249
2013-04-01,I,.44477084
2013-04-01,J,.3276771
2013-04-01,K,.50093967
2013-04-01,L,.35830712
2013-04-01,M,.45056424
2013-04-01,N,.33574149
2013-04-01,O,.50242084
2013-04-01,P,.73882681
2013-04-01,Q,.72909385
2013-04-01,R,.39981541
2013-04-01,S,.48459437
2013-04-01,U,.54949051
2013-04-01,Z,.40000001
2013-05-01,A,.11284559
2013-05-01,B,.080690742
2013-05-01,C,.18213306
2013-05-01,D,.1645391
2013-05-01,E,.078575976
2013-05-01,F,.050803401
2013-05-01,G,.35229081
2013-05-01,H,.081702188
2013-05-01,I,.44247949
2013-05-01,J,.32660291
2013-05-01,K,.50018924
2013-05-01,L,.35837865
2013-05-01,M,.45101291
2013-05-01,N,.33728674
2013-05-01,O,.50264895
2013-05-01,P,.73766214
2013-05-01,Q,.72932148
2013-05-01,R,.400756
2013-05-01,S,.48594782
2013-05-01,U,.55707109
2013-05-01,Z,.3611111
2013-06-01,A,.10863008
2013-06-01,B,.08130081
2013-06-01,C,.18196204
2013-06-01,D,.16520694
2013-06-01,E,.079758227
2013-06-01,F,.051747911
2013-06-01,G,.35294819
2013-06-01,H,.081607021
2013-06-01,I,.44332877
2013-06-01,J,.32745004
2013-06-01,K,.50072283
2013-06-01,L,.35983598
2013-06-01,M,.45031032
2013-06-01,N,.33958209
2013-06-01,O,.49868003
2013-06-01,P,.73728991
2013-06-01,Q,.72901833
2013-06-01,R,.40169266
2013-06-01,S,.48735464
2013-06-01,U,.56028366
2013-06-01,Z,.3611111
2013-07-01,A,.10829059
2013-07-01,B,.080391422
2013-07-01,C,.18221004
2013-07-01,D,.16391231
2013-07-01,E,.080384649
2013-07-01,F,.051535562
2013-07-01,G,.3533501
2013-07-01,H,.082597934
2013-07-01,I,.44486564
2013-07-01,J,.3283729
2013-07-01,K,.50067002
2013-07-01,L,.36046302
2013-07-01,M,.44994622
2013-07-01,N,.33959121
2013-07-01,O,.49795696
2013-07-01,P,.73750806
2013-07-01,Q,.72892952
2013-07-01,R,.40614942
2013-07-01,S,.4854174
2013-07-01,U,.55792469
2013-07-01,Z,.39393941
2013-08-01,A,.10801787
2013-08-01,B,.080591999
2013-08-01,C,.18240666
2013-08-01,D,.16401003
2013-08-01,E,.08148168
2013-08-01,F,.051196009
2013-08-01,G,.35389957
2013-08-01,H,.082425535
2013-08-01,I,.44441706
2013-08-01,J,.32758355
2013-08-01,K,.50052899
2013-08-01,L,.36112759
2013-08-01,M,.44982603
2013-08-01,N,.34345475
2013-08-01,O,.49872842
2013-08-01,P,.73705268
2013-08-01,Q,.72891492
2013-08-01,R,.4014419
2013-08-01,S,.48609626
2013-08-01,U,.56113076
2013-08-01,Z,.41176471
2013-09-01,A,.10947662
2013-09-01,B,.08029525
2013-09-01,C,.18260641
2013-09-01,D,.16438632
2013-09-01,E,.080363587
2013-09-01,F,.051274057
2013-09-01,G,.35308573
2013-09-01,H,.08230368
2013-09-01,I,.44457063
2013-09-01,J,.32611012
2013-09-01,K,.50095367
2013-09-01,L,.36232522
2013-09-01,M,.44939643
2013-09-01,N,.3388094
2013-09-01,O,.49869359
2013-09-01,P,.7367695
2013-09-01,Q,.72908461
2013-09-01,R,.39913762
2013-09-01,S,.48595667
2013-09-01,U,.5606488
2013-09-01,Z,.3548387
2013-10-01,A,.11779498
2013-10-01,B,.079935499
2013-10-01,C,.18296705
2013-10-01,D,.16353384
2013-10-01,E,.080021255
2013-10-01,F,.050549775
2013-10-01,G,.35367274
2013-10-01,H,.083306864
2013-10-01,I,.44560128
2013-10-01,J,.32579163
2013-10-01,K,.50102335
2013-10-01,L,.36213964
2013-10-01,M,.44854668
2013-10-01,N,.34095892
2013-10-01,O,.50200039
2013-10-01,P,.73687142
2013-10-01,Q,.72907257
2013-10-01,R,.39855289
2013-10-01,S,.48545608
2013-10-01,U,.56005687
2013-10-01,Z,.45161289
2013-11-01,A,.12059312
2013-11-01,B,.080345541
2013-11-01,C,.18296157
2013-11-01,D,.16367331
2013-11-01,E,.079437152
2013-11-01,F,.051443189
2013-11-01,G,.3535797
2013-11-01,H,.083981872
2013-11-01,I,.44622344
2013-11-01,J,.3257769
2013-11-01,K,.5015673
2013-11-01,L,.36384407
2013-11-01,M,.45071846
2013-11-01,N,.34601498
2013-11-01,O,.50063151
2013-11-01,P,.7365827
2013-11-01,Q,.72911108
2013-11-01,R,.39825878
2013-11-01,S,.4858706
2013-11-01,U,.56142855
2013-11-01,Z,.41935483
2013-12-01,A,.1198054
2013-12-01,B,.079805858
2013-12-01,C,.18311965
2013-12-01,D,.16335294
2013-12-01,E,.079605624
2013-12-01,F,.053888191
2013-12-01,G,.35641947
2013-12-01,H,.083354078
2013-12-01,I,.4490487
2013-12-01,J,.32615593
2013-12-01,K,.50203264
2013-12-01,L,.36673358
2013-12-01,M,.45287868
2013-12-01,N,.34038833
2013-12-01,O,.50094861
2013-12-01,P,.73533458
2013-12-01,Q,.7290284
2013-12-01,R,.40145716
2013-12-01,S,.48528087
2013-12-01,U,.5604552
2013-12-01,Z,.40625
2014-01-01,A,.12526523
2014-01-01,B,.08021304
2014-01-01,C,.18333574
2014-01-01,D,.1635965
2014-01-01,E,.078361966
2014-01-01,F,.054179423
2014-01-01,G,.35767111
2014-01-01,H,.082977019
2014-01-01,I,.45505017
2014-01-01,J,.32490382
2014-01-01,K,.50288248
2014-01-01,L,.366824
2014-01-01,M,.45102572
2014-01-01,N,.33835021
2014-01-01,O,.50125134
2014-01-01,P,.73500347
2014-01-01,Q,.72886896
2014-01-01,R,.40732881
2014-01-01,S,.48122162
2014-01-01,U,.55705172
2014-01-01,Z,.66666669
2014-02-01,A,.12942882
2014-02-01,B,.079960115
2014-02-01,C,.18296281
2014-02-01,D,.16345501
2014-02-01,E,.079711646
2014-02-01,F,.054686591
2014-02-01,G,.35681841
2014-02-01,H,.08358153
2014-02-01,I,.45388639
2014-02-01,J,.32581779
2014-02-01,K,.50360197
2014-02-01,L,.36831152
2014-02-01,M,.45256397
2014-02-01,N,.33860186
2014-02-01,O,.50089079
2014-02-01,P,.73713726
2014-02-01,Q,.72869891
2014-02-01,R,.40186566
2014-02-01,S,.48276311
2014-02-01,U,.55965906
2014-02-01,Z,.5
2014-03-01,A,.12948428
2014-03-01,B,.079384074
2014-03-01,C,.18249299
2014-03-01,D,.1638892
2014-03-01,E,.079484791
2014-03-01,F,.054366387
2014-03-01,G,.3546035
2014-03-01,H,.083419375
2014-03-01,I,.44984552
2014-03-01,J,.32513317
2014-03-01,K,.50364399
2014-03-01,L,.36384565
2014-03-01,M,.45215741
2014-03-01,N,.33860615
2014-03-01,O,.50173599
2014-03-01,P,.73648965
2014-03-01,Q,.72889966
2014-03-01,R,.39717624
2014-03-01,S,.48416832
2014-03-01,U,.55985665
2014-03-01,Z,0
2014-04-01,A,.12239614
2014-04-01,B,.079000607
2014-04-01,C,.18235606
2014-04-01,D,.16212298
2014-04-01,E,.080097273
2014-04-01,F,.053669758
2014-04-01,G,.35296974
2014-04-01,H,.082771987
2014-04-01,I,.44734135
2014-04-01,J,.32527533
2014-04-01,K,.50338417
2014-04-01,L,.36242387
2014-04-01,M,.45218202
2014-04-01,N,.33823949
2014-04-01,O,.50400782
2014-04-01,P,.7379716
2014-04-01,Q,.7285462
2014-04-01,R,.39745378
2014-04-01,S,.4864637
2014-04-01,U,.56164384
2014-04-01,Z,0
2014-05-01,A,.11418513
2014-05-01,B,.079081044
2014-05-01,C,.182163
2014-05-01,D,.1626097
2014-05-01,E,.079481959
2014-05-01,F,.052873537
2014-05-01,G,.35257328
2014-05-01,H,.082799725
2014-05-01,I,.44624734
2014-05-01,J,.32513404
2014-05-01,K,.50358403
2014-05-01,L,.36208063
2014-05-01,M,.45197409
2014-05-01,N,.34020004
2014-05-01,O,.50283438
2014-05-01,P,.73772359
2014-05-01,Q,.7281273
2014-05-01,R,.39640638
2014-05-01,S,.48755091
2014-05-01,U,.5595153
2014-05-01,Z,0
2014-06-01,A,.11123942
2014-06-01,B,.079518333
2014-06-01,C,.18219715
2014-06-01,D,.1629211
2014-06-01,E,.081409991
2014-06-01,F,.053344756
2014-06-01,G,.35281083
2014-06-01,H,.082436621
2014-06-01,I,.44561577
2014-06-01,J,.32431057
2014-06-01,K,.50475645
2014-06-01,L,.36193249
2014-06-01,M,.44963408
2014-06-01,N,.3416262
2014-06-01,O,.50475174
2014-06-01,P,.73658574
2014-06-01,Q,.72812903
2014-06-01,R,.39848337
2014-06-01,S,.48916191
2014-06-01,U,.56011522
2014-07-01,A,.11213131
2014-07-01,B,.079676442
2014-07-01,C,.1826349
2014-07-01,D,.16298985
2014-07-01,E,.081498779
2014-07-01,F,.053584728
2014-07-01,G,.35312921
2014-07-01,H,.082843646
2014-07-01,I,.44771853
2014-07-01,J,.32559603
2014-07-01,K,.50426495
2014-07-01,L,.36309603
2014-07-01,M,.44940227
2014-07-01,N,.34112191
2014-07-01,O,.5002656
2014-07-01,P,.73727983
2014-07-01,Q,.72810173
2014-07-01,R,.40113866
2014-07-01,S,.48728871
2014-07-01,U,.56102782
2014-08-01,A,.11378719
2014-08-01,B,.080035515
2014-08-01,C,.18264297
2014-08-01,D,.1631375
2014-08-01,E,.081767634
2014-08-01,F,.053703025
2014-08-01,G,.3535226
2014-08-01,H,.082669698
2014-08-01,I,.44640207
2014-08-01,J,.32592627
2014-08-01,K,.50451881
2014-08-01,L,.36299172
2014-08-01,M,.44824758
2014-08-01,N,.34287706
2014-08-01,O,.50328863
2014-08-01,P,.73693484
2014-08-01,Q,.72776091
2014-08-01,R,.3947776
2014-08-01,S,.48830053
2014-08-01,U,.55965906
2014-09-01,A,.120373
2014-09-01,B,.080348499
2014-09-01,C,.18288919
2014-09-01,D,.16298389
2014-09-01,E,.080614559
2014-09-01,F,.05319576
2014-09-01,G,.35221034
2014-09-01,H,.082823545
2014-09-01,I,.44607148
2014-09-01,J,.32369998
2014-09-01,K,.50462347
2014-09-01,L,.36336458
2014-09-01,M,.44780782
2014-09-01,N,.34220141
2014-09-01,O,.50057214
2014-09-01,P,.73731154
2014-09-01,Q,.72741109
2014-09-01,R,.39444813
2014-09-01,S,.48879823
2014-09-01,U,.56577086
2014-10-01,A,.12789172
2014-10-01,B,.080399632
2014-10-01,C,.18334694
2014-10-01,D,.16363174
2014-10-01,E,.079319693
2014-10-01,F,.052628491
2014-10-01,G,.35287601
2014-10-01,H,.082979277
2014-10-01,I,.44715142
2014-10-01,J,.3240152
2014-10-01,K,.50516969
2014-10-01,L,.36444223
2014-10-01,M,.44969589
2014-10-01,N,.34384561
2014-10-01,O,.49726492
2014-10-01,P,.73759323
2014-10-01,Q,.72734612
2014-10-01,R,.39376348
2014-10-01,S,.48906931
2014-10-01,U,.56426555
2014-11-01,A,.12946935
2014-11-01,B,.081019826
2014-11-01,C,.18359107
2014-11-01,D,.1623228
2014-11-01,E,.079325438
2014-11-01,F,.052547403
2014-11-01,G,.35226279
2014-11-01,H,.082854137
2014-11-01,I,.44823536
2014-11-01,J,.32411525
2014-11-01,K,.50585061
2014-11-01,L,.36586177
2014-11-01,M,.44814861
2014-11-01,N,.34373415
