fecha,clae3,share_mujer
2007-03-01,842,.14181007
2007-03-01,843,.57975459
2007-03-01,851,.80440432
2007-03-01,852,.70654207
2007-03-01,853,.51281685
2007-03-01,854,.75110906
2007-03-01,855,.5995025
2007-03-01,861,.74636561
2007-03-01,862,.81712484
2007-03-01,863,.751531
2007-03-01,864,.37605214
2007-03-01,869,.7099905
2007-03-01,870,.86053109
2007-03-01,880,.73082632
2007-03-01,900,.31454784
2007-03-01,910,.57337064
2007-03-01,920,.47757971
2007-03-01,931,.26352835
2007-03-01,939,.42685965
2007-03-01,941,.52621108
2007-03-01,942,.44407102
2007-03-01,949,.47807464
2007-03-01,951,.1718241
2007-03-01,952,.17005196
2007-03-01,960,.43210965
2007-03-01,990,.53656715
2007-03-01,999999,.30232558
2007-04-01,11,.1040987
2007-04-01,12,.16388577
2007-04-01,13,.17011495
2007-04-01,14,.084989898
2007-04-01,16,.091839023
2007-04-01,17,.13636364
2007-04-01,21,.081558444
2007-04-01,22,.044075932
2007-04-01,24,.034250643
2007-04-01,31,.139203
2007-04-01,32,.090909094
2007-04-01,51,.031578947
2007-04-01,61,.16204721
2007-04-01,62,.22343922
2007-04-01,71,.053497944
2007-04-01,72,.081683166
2007-04-01,81,.04911181
2007-04-01,89,.098694757
2007-04-01,91,.055388011
2007-04-01,99,.067853168
2007-04-01,101,.10862915
2007-04-01,102,.29939497
2007-04-01,103,.33686042
2007-04-01,104,.13191807
2007-04-01,105,.12855482
2007-04-01,106,.11452312
2007-04-01,107,.25892153
2007-04-01,108,.125
2007-04-01,109,.14659686
2007-04-01,110,.14800033
2007-04-01,120,.20251772
2007-04-01,131,.16363584
2007-04-01,139,.33530259
2007-04-01,141,.6062566
2007-04-01,142,.32733813
2007-04-01,143,.59684151
2007-04-01,149,.20892018
2007-04-01,151,.14046392
2007-04-01,152,.27442423
2007-04-01,161,.033662569
2007-04-01,162,.1020346
2007-04-01,170,.13450782
2007-04-01,181,.20452462
2007-04-01,182,.37288135
2007-04-01,191,.07526882
2007-04-01,192,.1985155
2007-04-01,201,.12880662
2007-04-01,202,.24817325
2007-04-01,203,.22727273
2007-04-01,204,.234375
2007-04-01,210,.35742611
2007-04-01,221,.11147594
2007-04-01,222,.13686489
2007-04-01,231,.069330908
2007-04-01,239,.069708422
2007-04-01,241,.05960419
2007-04-01,242,.068551846
2007-04-01,243,.05678656
2007-04-01,251,.051459793
2007-04-01,252,.11068702
2007-04-01,259,.091586515
2007-04-01,261,.27728087
2007-04-01,262,.27623707
2007-04-01,263,.23228803
2007-04-01,264,.30156365
2007-04-01,265,.17445186
2007-04-01,266,.22218531
2007-04-01,267,.34893927
2007-04-01,268,.31034482
2007-04-01,271,.11090422
2007-04-01,272,.056703761
2007-04-01,273,.10022866
2007-04-01,274,.14552015
2007-04-01,275,.11880776
2007-04-01,279,.17742279
2007-04-01,281,.094972402
2007-04-01,282,.078264982
2007-04-01,291,.060360134
2007-04-01,292,.044726931
2007-04-01,293,.11642727
2007-04-01,301,.054434635
2007-04-01,302,.052753109
2007-04-01,303,.13436832
2007-04-01,309,.089788735
2007-04-01,310,.12552898
2007-04-01,321,.34391534
2007-04-01,322,.2254902
2007-04-01,323,.21787709
2007-04-01,324,.28987342
2007-04-01,329,.20906281
2007-04-01,331,.084877469
2007-04-01,332,.078374453
2007-04-01,351,.15019417
2007-04-01,352,.21611375
2007-04-01,353,0
2007-04-01,360,.18156227
2007-04-01,370,.11136624
2007-04-01,381,.051408987
2007-04-01,382,.084485404
2007-04-01,390,.092307694
2007-04-01,410,.029569941
2007-04-01,421,.066192076
2007-04-01,422,.046036772
2007-04-01,429,.043110345
2007-04-01,431,.048336651
2007-04-01,432,.058727667
2007-04-01,433,.053162854
2007-04-01,439,.036419794
2007-04-01,451,.20172103
2007-04-01,452,.072603971
2007-04-01,453,.13317929
2007-04-01,454,.1914373
2007-04-01,461,.1652714
2007-04-01,462,.1544898
2007-04-01,463,.21330351
2007-04-01,464,.36694279
