fecha,zona_prov,share_mujer
2009-05-01,FORMOSA,.21088308
2009-05-01,JUJUY,.21689095
2009-05-01,LA PAMPA,.28457373
2009-05-01,LA RIOJA,.26178995
2009-05-01,MENDOZA,.28169203
2009-05-01,MISIONES,.1960507
2009-05-01,NEUQUEN,.272865
2009-05-01,RIO NEGRO,.32050097
2009-05-01,SALTA,.24970299
2009-05-01,SAN JUAN,.24244981
2009-05-01,SAN LUIS,.25670373
2009-05-01,SANTA CRUZ,.22730933
2009-05-01,SANTA FE,.28974545
2009-05-01,SANTIAGO DEL ESTERO,.26294702
2009-05-01,TIERRA DEL FUEGO,.30607072
2009-05-01,TUCUMAN,.24394867
2009-06-01,BUENOS AIRES,.31514931
2009-06-01,CAPITAL FEDERAL,.37062895
2009-06-01,CATAMARCA,.25578752
2009-06-01,CHACO,.23843923
2009-06-01,CHUBUT,.25427043
2009-06-01,CORDOBA,.32141092
2009-06-01,CORRIENTES,.20318
2009-06-01,ENTRE RIOS,.26682431
2009-06-01,FORMOSA,.20820843
2009-06-01,JUJUY,.21273345
2009-06-01,LA PAMPA,.28610802
2009-06-01,LA RIOJA,.25844407
2009-06-01,MENDOZA,.28036904
2009-06-01,MISIONES,.19740447
2009-06-01,NEUQUEN,.27381414
2009-06-01,RIO NEGRO,.31652331
2009-06-01,SALTA,.2476037
2009-06-01,SAN JUAN,.24345151
2009-06-01,SAN LUIS,.2547192
2009-06-01,SANTA CRUZ,.22978725
2009-06-01,SANTA FE,.29111975
2009-06-01,SANTIAGO DEL ESTERO,.26434642
2009-06-01,TIERRA DEL FUEGO,.30878517
2009-06-01,TUCUMAN,.2417129
2009-07-01,BUENOS AIRES,.31595156
2009-07-01,CAPITAL FEDERAL,.37052831
2009-07-01,CATAMARCA,.2594772
2009-07-01,CHACO,.24253543
2009-07-01,CHUBUT,.25623384
2009-07-01,CORDOBA,.32234177
2009-07-01,CORRIENTES,.20387043
2009-07-01,ENTRE RIOS,.26626608
2009-07-01,FORMOSA,.20553377
2009-07-01,JUJUY,.20857593
2009-07-01,LA PAMPA,.28764227
2009-07-01,LA RIOJA,.25509819
2009-07-01,MENDOZA,.27904603
2009-07-01,MISIONES,.19875824
2009-07-01,NEUQUEN,.27476332
2009-07-01,RIO NEGRO,.31254566
2009-07-01,SALTA,.24550441
2009-07-01,SAN JUAN,.24445319
2009-07-01,SAN LUIS,.25273466
2009-07-01,SANTA CRUZ,.23226516
2009-07-01,SANTA FE,.29249403
2009-07-01,SANTIAGO DEL ESTERO,.26574579
2009-07-01,TIERRA DEL FUEGO,.31149963
2009-07-01,TUCUMAN,.23947711
2009-08-01,BUENOS AIRES,.31685635
2009-08-01,CAPITAL FEDERAL,.37079561
2009-08-01,CATAMARCA,.26557219
2009-08-01,CHACO,.2454738
2009-08-01,CHUBUT,.25445515
2009-08-01,CORDOBA,.32143804
2009-08-01,CORRIENTES,.20319934
2009-08-01,ENTRE RIOS,.26737237
2009-08-01,FORMOSA,.20807384
2009-08-01,JUJUY,.20702706
2009-08-01,LA PAMPA,.28477699
2009-08-01,LA RIOJA,.25339487
2009-08-01,MENDOZA,.28017646
2009-08-01,MISIONES,.19853403
2009-08-01,NEUQUEN,.27725601
2009-08-01,RIO NEGRO,.31437099
2009-08-01,SALTA,.24599437
2009-08-01,SAN JUAN,.24685121
2009-08-01,SAN LUIS,.25424775
2009-08-01,SANTA CRUZ,.23133351
2009-08-01,SANTA FE,.28974044
2009-08-01,SANTIAGO DEL ESTERO,.26978692
2009-08-01,TIERRA DEL FUEGO,.31281275
2009-08-01,TUCUMAN,.2423154
2009-09-01,BUENOS AIRES,.31702548
2009-09-01,CAPITAL FEDERAL,.3716211
2009-09-01,CATAMARCA,.26615864
2009-09-01,CHACO,.2482899
2009-09-01,CHUBUT,.25223559
2009-09-01,CORDOBA,.32081577
2009-09-01,CORRIENTES,.20618196
2009-09-01,ENTRE RIOS,.26728168
2009-09-01,FORMOSA,.20800431
2009-09-01,JUJUY,.20606507
2009-09-01,LA PAMPA,.28338054
2009-09-01,LA RIOJA,.25277597
2009-09-01,MENDOZA,.28014714
2009-09-01,MISIONES,.199984
2009-09-01,NEUQUEN,.27357906
2009-09-01,RIO NEGRO,.3164179
2009-09-01,SALTA,.24293905
2009-09-01,SAN JUAN,.25014773
2009-09-01,SAN LUIS,.25275081
2009-09-01,SANTA CRUZ,.2291446
2009-09-01,SANTA FE,.29266384
2009-09-01,SANTIAGO DEL ESTERO,.26974696
2009-09-01,TIERRA DEL FUEGO,.30552965
2009-09-01,TUCUMAN,.24652171
2009-10-01,BUENOS AIRES,.31683338
2009-10-01,CAPITAL FEDERAL,.37169233
2009-10-01,CATAMARCA,.26073098
2009-10-01,CHACO,.24404201
2009-10-01,CHUBUT,.25334901
2009-10-01,CORDOBA,.32082677
2009-10-01,CORRIENTES,.21012935
2009-10-01,ENTRE RIOS,.27385208
2009-10-01,FORMOSA,.20761344
2009-10-01,JUJUY,.20882121
2009-10-01,LA PAMPA,.28448683
2009-10-01,LA RIOJA,.25260213
2009-10-01,MENDOZA,.28171343
2009-10-01,MISIONES,.20267655
2009-10-01,NEUQUEN,.27401847
2009-10-01,RIO NEGRO,.3109788
2009-10-01,SALTA,.24443328
2009-10-01,SAN JUAN,.25294369
2009-10-01,SAN LUIS,.25352418
2009-10-01,SANTA CRUZ,.23282251
2009-10-01,SANTA FE,.29259136
2009-10-01,SANTIAGO DEL ESTERO,.26749504
2009-10-01,TIERRA DEL FUEGO,.30211592
2009-10-01,TUCUMAN,.25508046
2009-11-01,BUENOS AIRES,.31664124
2009-11-01,CAPITAL FEDERAL,.37176356
2009-11-01,CATAMARCA,.25530329
2009-11-01,CHACO,.23979414
2009-11-01,CHUBUT,.25446242
2009-11-01,CORDOBA,.3208378
2009-11-01,CORRIENTES,.21407673
2009-11-01,ENTRE RIOS,.28042248
2009-11-01,FORMOSA,.20722255
2009-11-01,JUJUY,.21157736
2009-11-01,LA PAMPA,.28559315
2009-11-01,LA RIOJA,.25242829
2009-11-01,MENDOZA,.28327975
2009-11-01,MISIONES,.2053691
2009-11-01,NEUQUEN,.27445787
2009-11-01,RIO NEGRO,.3055397
2009-11-01,SALTA,.24592751
2009-11-01,SAN JUAN,.25573969
2009-11-01,SAN LUIS,.25429758
2009-11-01,SANTA CRUZ,.23650043
2009-11-01,SANTA FE,.29251888
2009-11-01,SANTIAGO DEL ESTERO,.26524314
2009-11-01,TIERRA DEL FUEGO,.29870221
2009-11-01,TUCUMAN,.26363921
2009-12-01,BUENOS AIRES,.31783602
2009-12-01,CAPITAL FEDERAL,.3728461
2009-12-01,CATAMARCA,.26144159
2009-12-01,CHACO,.24014936
2009-12-01,CHUBUT,.26440144
2009-12-01,CORDOBA,.32109642
2009-12-01,CORRIENTES,.20552945
2009-12-01,ENTRE RIOS,.27127886
2009-12-01,FORMOSA,.21237178
2009-12-01,JUJUY,.22455679
2009-12-01,LA PAMPA,.29350764
2009-12-01,LA RIOJA,.25509813
2009-12-01,MENDOZA,.2883375
2009-12-01,MISIONES,.20923379
2009-12-01,NEUQUEN,.27920529
2009-12-01,RIO NEGRO,.31477368
2009-12-01,SALTA,.25520143
2009-12-01,SAN JUAN,.25978246
2009-12-01,SAN LUIS,.25275895
2009-12-01,SANTA CRUZ,.23707229
2009-12-01,SANTA FE,.29203483
2009-12-01,SANTIAGO DEL ESTERO,.26835692
2009-12-01,TIERRA DEL FUEGO,.2994647
2009-12-01,TUCUMAN,.26981214
2010-01-01,BUENOS AIRES,.31741109
2010-01-01,CAPITAL FEDERAL,.37043834
2010-01-01,CATAMARCA,.2639381
2010-01-01,CHACO,.24038219
2010-01-01,CHUBUT,.26059195
2010-01-01,CORDOBA,.32784173
2010-01-01,CORRIENTES,.20416878
2010-01-01,ENTRE RIOS,.2683582
2010-01-01,FORMOSA,.21483012
2010-01-01,JUJUY,.23580143
2010-01-01,LA PAMPA,.29299435
2010-01-01,LA RIOJA,.25236925
2010-01-01,MENDOZA,.29340968
2010-01-01,MISIONES,.20801422
2010-01-01,NEUQUEN,.27797699
2010-01-01,RIO NEGRO,.30565211
2010-01-01,SALTA,.25989875
2010-01-01,SAN JUAN,.25721684
2010-01-01,SAN LUIS,.24892783
2010-01-01,SANTA CRUZ,.23466378
2010-01-01,SANTA FE,.28839725
2010-01-01,SANTIAGO DEL ESTERO,.2655924
2010-01-01,TIERRA DEL FUEGO,.30070424
2010-01-01,TUCUMAN,.27001753
2010-02-01,BUENOS AIRES,.31797183
2010-02-01,CAPITAL FEDERAL,.37070629
2010-02-01,CATAMARCA,.24572198
2010-02-01,CHACO,.24018376
2010-02-01,CHUBUT,.25787184
2010-02-01,CORDOBA,.3278414
2010-02-01,CORRIENTES,.2025467
2010-02-01,ENTRE RIOS,.26939154
2010-02-01,FORMOSA,.2110042
2010-02-01,JUJUY,.23669426
2010-02-01,LA PAMPA,.29377112
2010-02-01,LA RIOJA,.23403479
2010-02-01,MENDOZA,.29302177
2010-02-01,MISIONES,.20618954
2010-02-01,NEUQUEN,.27663183
2010-02-01,RIO NEGRO,.30682755
2010-02-01,SALTA,.2643843
2010-02-01,SAN JUAN,.252123
2010-02-01,SAN LUIS,.24933292
2010-02-01,SANTA CRUZ,.23191683
2010-02-01,SANTA FE,.28765273
2010-02-01,SANTIAGO DEL ESTERO,.26234639
2010-02-01,TIERRA DEL FUEGO,.3004441
2010-02-01,TUCUMAN,.27116922
2010-03-01,BUENOS AIRES,.31408837
2010-03-01,CAPITAL FEDERAL,.37205374
2010-03-01,CATAMARCA,.24532655
2010-03-01,CHACO,.23965953
2010-03-01,CHUBUT,.25729093
2010-03-01,CORDOBA,.3232871
2010-03-01,CORRIENTES,.20256676
2010-03-01,ENTRE RIOS,.27011594
2010-03-01,FORMOSA,.20735197
2010-03-01,JUJUY,.23499717
2010-03-01,LA PAMPA,.29490325
2010-03-01,LA RIOJA,.23317267
2010-03-01,MENDOZA,.28924504
2010-03-01,MISIONES,.20603079
2010-03-01,NEUQUEN,.27712601
2010-03-01,RIO NEGRO,.30718651
2010-03-01,SALTA,.26320165
2010-03-01,SAN JUAN,.25055957
2010-03-01,SAN LUIS,.24990074
2010-03-01,SANTA CRUZ,.2306833
2010-03-01,SANTA FE,.28618234
2010-03-01,SANTIAGO DEL ESTERO,.26126227
2010-03-01,TIERRA DEL FUEGO,.30268654
2010-03-01,TUCUMAN,.26517913
2010-04-01,BUENOS AIRES,.31442201
2010-04-01,CAPITAL FEDERAL,.37244278
2010-04-01,CATAMARCA,.24430461
2010-04-01,CHACO,.23843417
2010-04-01,CHUBUT,.25642794
2010-04-01,CORDOBA,.32293627
2010-04-01,CORRIENTES,.20289332
2010-04-01,ENTRE RIOS,.27028841
2010-04-01,FORMOSA,.21043703
2010-04-01,JUJUY,.23014084
2010-04-01,LA PAMPA,.29512405
2010-04-01,LA RIOJA,.24513948
2010-04-01,MENDOZA,.2838431
2010-04-01,MISIONES,.20371695
2010-04-01,NEUQUEN,.27872601
2010-04-01,RIO NEGRO,.31853563
2010-04-01,SALTA,.25890774
2010-04-01,SAN JUAN,.25037616
2010-04-01,SAN LUIS,.25123703
2010-04-01,SANTA CRUZ,.23105212
2010-04-01,SANTA FE,.28793013
2010-04-01,SANTIAGO DEL ESTERO,.26330006
2010-04-01,TIERRA DEL FUEGO,.29972428
2010-04-01,TUCUMAN,.25752634
2010-05-01,BUENOS AIRES,.31475735
2010-05-01,CAPITAL FEDERAL,.37338009
2010-05-01,CATAMARCA,.24959271
2010-05-01,CHACO,.23945846
2010-05-01,CHUBUT,.25703225
2010-05-01,CORDOBA,.3245565
2010-05-01,CORRIENTES,.20462652
2010-05-01,ENTRE RIOS,.27187583
2010-05-01,FORMOSA,.20839821
2010-05-01,JUJUY,.22518533
2010-05-01,LA PAMPA,.29917359
2010-05-01,LA RIOJA,.25275838
2010-05-01,MENDOZA,.2823911
2010-05-01,MISIONES,.20236889
2010-05-01,NEUQUEN,.27892211
2010-05-01,RIO NEGRO,.31928846
2010-05-01,SALTA,.25615489
2010-05-01,SAN JUAN,.25105745
2010-05-01,SAN LUIS,.25085384
2010-05-01,SANTA CRUZ,.22922951
2010-05-01,SANTA FE,.29037523
2010-05-01,SANTIAGO DEL ESTERO,.26642036
2010-05-01,TIERRA DEL FUEGO,.29821208
2010-05-01,TUCUMAN,.25106543
2010-06-01,BUENOS AIRES,.31581381
2010-06-01,CAPITAL FEDERAL,.37365136
2010-06-01,CATAMARCA,.25498155
2010-06-01,CHACO,.23964798
2010-06-01,CHUBUT,.25855568
2010-06-01,CORDOBA,.32601139
2010-06-01,CORRIENTES,.20655772
2010-06-01,ENTRE RIOS,.27834675
2010-06-01,FORMOSA,.20965603
2010-06-01,JUJUY,.2214043
2010-06-01,LA PAMPA,.30286038
2010-06-01,LA RIOJA,.25178534
2010-06-01,MENDOZA,.28459966
2010-06-01,MISIONES,.20422208
2010-06-01,NEUQUEN,.27925965
2010-06-01,RIO NEGRO,.31776235
2010-06-01,SALTA,.25544652
2010-06-01,SAN JUAN,.25106406
2010-06-01,SAN LUIS,.25080764
2010-06-01,SANTA CRUZ,.23115927
2010-06-01,SANTA FE,.29245248
2010-06-01,SANTIAGO DEL ESTERO,.26947865
2010-06-01,TIERRA DEL FUEGO,.30282372
2010-06-01,TUCUMAN,.24787356
2010-07-01,BUENOS AIRES,.31589383
2010-07-01,CAPITAL FEDERAL,.37312743
2010-07-01,CATAMARCA,.26109812
2010-07-01,CHACO,.23819369
2010-07-01,CHUBUT,.25775576
2010-07-01,CORDOBA,.32706466
2010-07-01,CORRIENTES,.20630056
2010-07-01,ENTRE RIOS,.27906081
2010-07-01,FORMOSA,.20618017
2010-07-01,JUJUY,.22014622
2010-07-01,LA PAMPA,.30561706
2010-07-01,LA RIOJA,.25406647
2010-07-01,MENDOZA,.27868918
2010-07-01,MISIONES,.20445879
2010-07-01,NEUQUEN,.28141341
2010-07-01,RIO NEGRO,.31583777
2010-07-01,SALTA,.25534773
2010-07-01,SAN JUAN,.25183925
2010-07-01,SAN LUIS,.2501485
2010-07-01,SANTA CRUZ,.22692567
2010-07-01,SANTA FE,.29236969
2010-07-01,SANTIAGO DEL ESTERO,.27081665
2010-07-01,TIERRA DEL FUEGO,.30554247
2010-07-01,TUCUMAN,.24679114
2010-08-01,BUENOS AIRES,.31539467
2010-08-01,CAPITAL FEDERAL,.37355781
2010-08-01,CATAMARCA,.26458937
2010-08-01,CHACO,.23885459
2010-08-01,CHUBUT,.25835079
2010-08-01,CORDOBA,.32686388
2010-08-01,CORRIENTES,.20748731
2010-08-01,ENTRE RIOS,.27952316
2010-08-01,FORMOSA,.2026636
2010-08-01,JUJUY,.21681118
2010-08-01,LA PAMPA,.30598021
2010-08-01,LA RIOJA,.25696787
2010-08-01,MENDOZA,.27804917
2010-08-01,MISIONES,.20397994
2010-08-01,NEUQUEN,.28059646
2010-08-01,RIO NEGRO,.32104203
2010-08-01,SALTA,.2555232
2010-08-01,SAN JUAN,.25130647
2010-08-01,SAN LUIS,.25261244
2010-08-01,SANTA CRUZ,.22689971
2010-08-01,SANTA FE,.29208302
2010-08-01,SANTIAGO DEL ESTERO,.26686412
2010-08-01,TIERRA DEL FUEGO,.30404046
2010-08-01,TUCUMAN,.24969654
2010-09-01,BUENOS AIRES,.31490734
2010-09-01,CAPITAL FEDERAL,.37323639
2010-09-01,CATAMARCA,.26768553
2010-09-01,CHACO,.23953815
2010-09-01,CHUBUT,.25564313
2010-09-01,CORDOBA,.32574612
2010-09-01,CORRIENTES,.20838645
2010-09-01,ENTRE RIOS,.27980766
2010-09-01,FORMOSA,.20127769
2010-09-01,JUJUY,.21701562
2010-09-01,LA PAMPA,.30640396
2010-09-01,LA RIOJA,.25944853
2010-09-01,MENDOZA,.27755073
2010-09-01,MISIONES,.20570441
2010-09-01,NEUQUEN,.27819455
2010-09-01,RIO NEGRO,.32108316
2010-09-01,SALTA,.25158948
2010-09-01,SAN JUAN,.2527312
2010-09-01,SAN LUIS,.25243169
2010-09-01,SANTA CRUZ,.22400665
2010-09-01,SANTA FE,.29311264
2010-09-01,SANTIAGO DEL ESTERO,.26403502
2010-09-01,TIERRA DEL FUEGO,.30312058
2010-09-01,TUCUMAN,.25227854
2010-10-01,BUENOS AIRES,.31557605
2010-10-01,CAPITAL FEDERAL,.3737596
2010-10-01,CATAMARCA,.27002442
2010-10-01,CHACO,.24050429
2010-10-01,CHUBUT,.25591889
2010-10-01,CORDOBA,.32616878
2010-10-01,CORRIENTES,.20782346
2010-10-01,ENTRE RIOS,.28708202
2010-10-01,FORMOSA,.19948901
2010-10-01,JUJUY,.21764664
2010-10-01,LA PAMPA,.30560219
2010-10-01,LA RIOJA,.25000888
2010-10-01,MENDOZA,.27896947
2010-10-01,MISIONES,.20723024
2010-10-01,NEUQUEN,.27650464
2010-10-01,RIO NEGRO,.31727031
2010-10-01,SALTA,.24733216
2010-10-01,SAN JUAN,.25200486
2010-10-01,SAN LUIS,.25458744
2010-10-01,SANTA CRUZ,.22621192
2010-10-01,SANTA FE,.29247195
2010-10-01,SANTIAGO DEL ESTERO,.26070398
2010-10-01,TIERRA DEL FUEGO,.29857749
2010-10-01,TUCUMAN,.25713775
2010-11-01,BUENOS AIRES,.31502566
2010-11-01,CAPITAL FEDERAL,.37323999
2010-11-01,CATAMARCA,.26100016
2010-11-01,CHACO,.24139909
2010-11-01,CHUBUT,.25720593
2010-11-01,CORDOBA,.3254365
2010-11-01,CORRIENTES,.20760553
2010-11-01,ENTRE RIOS,.28587162
2010-11-01,FORMOSA,.19788907
2010-11-01,JUJUY,.22298716
2010-11-01,LA PAMPA,.3050088
2010-11-01,LA RIOJA,.25087687
2010-11-01,MENDOZA,.28058028
2010-11-01,MISIONES,.20820946
2010-11-01,NEUQUEN,.27482167
2010-11-01,RIO NEGRO,.31054384
2010-11-01,SALTA,.24953991
2010-11-01,SAN JUAN,.25265405
2010-11-01,SAN LUIS,.25656906
2010-11-01,SANTA CRUZ,.22623898
2010-11-01,SANTA FE,.29152864
2010-11-01,SANTIAGO DEL ESTERO,.25949299
2010-11-01,TIERRA DEL FUEGO,.29831731
2010-11-01,TUCUMAN,.26716891
2010-12-01,BUENOS AIRES,.31548643
2010-12-01,CAPITAL FEDERAL,.37490436
2010-12-01,CATAMARCA,.26920953
2010-12-01,CHACO,.24530894
2010-12-01,CHUBUT,.26429638
2010-12-01,CORDOBA,.32624489
2010-12-01,CORRIENTES,.20881684
2010-12-01,ENTRE RIOS,.28241813
2010-12-01,FORMOSA,.20107283
2010-12-01,JUJUY,.2360567
2010-12-01,LA PAMPA,.30619794
2010-12-01,LA RIOJA,.2550436
2010-12-01,MENDOZA,.28706673
2010-12-01,MISIONES,.2110973
2010-12-01,NEUQUEN,.27883118
2010-12-01,RIO NEGRO,.31808001
2010-12-01,SALTA,.25272402
2010-12-01,SAN JUAN,.25899431
2010-12-01,SAN LUIS,.25501764
2010-12-01,SANTA CRUZ,.22840318
2010-12-01,SANTA FE,.29149693
2010-12-01,SANTIAGO DEL ESTERO,.26049325
2010-12-01,TIERRA DEL FUEGO,.29820555
2010-12-01,TUCUMAN,.27338329
2011-01-01,BUENOS AIRES,.31690499
2011-01-01,CAPITAL FEDERAL,.37207413
2011-01-01,CATAMARCA,.26957741
2011-01-01,CHACO,.24412328
2011-01-01,CHUBUT,.26078445
2011-01-01,CORDOBA,.3298775
2011-01-01,CORRIENTES,.20527241
2011-01-01,ENTRE RIOS,.27877161
2011-01-01,FORMOSA,.2040512
2011-01-01,JUJUY,.24398163
2011-01-01,LA PAMPA,.30277324
2011-01-01,LA RIOJA,.25453126
2011-01-01,MENDOZA,.29210895
2011-01-01,MISIONES,.21028185
2011-01-01,NEUQUEN,.27752569
2011-01-01,RIO NEGRO,.30835027
2011-01-01,SALTA,.26406714
2011-01-01,SAN JUAN,.25665364
2011-01-01,SAN LUIS,.25399306
2011-01-01,SANTA CRUZ,.22640751
2011-01-01,SANTA FE,.28734136
2011-01-01,SANTIAGO DEL ESTERO,.26131675
2011-01-01,TIERRA DEL FUEGO,.30268005
2011-01-01,TUCUMAN,.27546614
2011-02-01,BUENOS AIRES,.31815886
2011-02-01,CAPITAL FEDERAL,.37269673
2011-02-01,CATAMARCA,.25415081
2011-02-01,CHACO,.2433309
2011-02-01,CHUBUT,.25888246
2011-02-01,CORDOBA,.32825378
2011-02-01,CORRIENTES,.20524721
2011-02-01,ENTRE RIOS,.27855122
2011-02-01,FORMOSA,.20354706
2011-02-01,JUJUY,.243091
2011-02-01,LA PAMPA,.29795375
2011-02-01,LA RIOJA,.23517202
2011-02-01,MENDOZA,.29100686
2011-02-01,MISIONES,.20962283
2011-02-01,NEUQUEN,.27732128
2011-02-01,RIO NEGRO,.30647606
2011-02-01,SALTA,.26479971
2011-02-01,SAN JUAN,.25387305
2011-02-01,SAN LUIS,.25448611
2011-02-01,SANTA CRUZ,.22081773
2011-02-01,SANTA FE,.28626785
2011-02-01,SANTIAGO DEL ESTERO,.26027572
2011-02-01,TIERRA DEL FUEGO,.29953888
2011-02-01,TUCUMAN,.27035969
2011-03-01,BUENOS AIRES,.31380755
2011-03-01,CAPITAL FEDERAL,.37343985
2011-03-01,CATAMARCA,.24909841
2011-03-01,CHACO,.24113432
2011-03-01,CHUBUT,.25686419
2011-03-01,CORDOBA,.32490495
2011-03-01,CORRIENTES,.20280458
2011-03-01,ENTRE RIOS,.27652642
2011-03-01,FORMOSA,.20028824
2011-03-01,JUJUY,.2368108
2011-03-01,LA PAMPA,.29489547
2011-03-01,LA RIOJA,.23553404
2011-03-01,MENDOZA,.2866905
2011-03-01,MISIONES,.21185358
2011-03-01,NEUQUEN,.27525592
2011-03-01,RIO NEGRO,.30856147
2011-03-01,SALTA,.26572755
2011-03-01,SAN JUAN,.2530984
2011-03-01,SAN LUIS,.25689718
2011-03-01,SANTA CRUZ,.21848331
2011-03-01,SANTA FE,.28578478
2011-03-01,SANTIAGO DEL ESTERO,.26186034
2011-03-01,TIERRA DEL FUEGO,.30136284
2011-03-01,TUCUMAN,.2621263
2011-04-01,BUENOS AIRES,.31328842
2011-04-01,CAPITAL FEDERAL,.37363273
2011-04-01,CATAMARCA,.25171322
2011-04-01,CHACO,.23829859
2011-04-01,CHUBUT,.2567406
2011-04-01,CORDOBA,.32289326
2011-04-01,CORRIENTES,.20133701
2011-04-01,ENTRE RIOS,.27427188
2011-04-01,FORMOSA,.19909304
2011-04-01,JUJUY,.22979322
2011-04-01,LA PAMPA,.29416385
2011-04-01,LA RIOJA,.24220127
2011-04-01,MENDOZA,.28584513
2011-04-01,MISIONES,.21156636
2011-04-01,NEUQUEN,.27885574
2011-04-01,RIO NEGRO,.32035476
2011-04-01,SALTA,.2615962
2011-04-01,SAN JUAN,.25031456
2011-04-01,SAN LUIS,.25704142
2011-04-01,SANTA CRUZ,.21545477
2011-04-01,SANTA FE,.28701091
2011-04-01,SANTIAGO DEL ESTERO,.26353213
2011-04-01,TIERRA DEL FUEGO,.30311024
2011-04-01,TUCUMAN,.25540274
2011-05-01,BUENOS AIRES,.31350416
2011-05-01,CAPITAL FEDERAL,.373687
2011-05-01,CATAMARCA,.25596687
2011-05-01,CHACO,.23554604
2011-05-01,CHUBUT,.25701034
2011-05-01,CORDOBA,.32341701
2011-05-01,CORRIENTES,.20137928
2011-05-01,ENTRE RIOS,.27467158
2011-05-01,FORMOSA,.19657281
2011-05-01,JUJUY,.22364065
2011-05-01,LA PAMPA,.29407036
2011-05-01,LA RIOJA,.25136903
2011-05-01,MENDOZA,.28349495
2011-05-01,MISIONES,.20962501
2011-05-01,NEUQUEN,.27919382
2011-05-01,RIO NEGRO,.32146063
2011-05-01,SALTA,.25521597
2011-05-01,SAN JUAN,.25118881
2011-05-01,SAN LUIS,.25615817
2011-05-01,SANTA CRUZ,.21320161
2011-05-01,SANTA FE,.28788033
2011-05-01,SANTIAGO DEL ESTERO,.2624861
2011-05-01,TIERRA DEL FUEGO,.30519611
2011-05-01,TUCUMAN,.25087282
2011-06-01,BUENOS AIRES,.31475282
2011-06-01,CAPITAL FEDERAL,.37398821
2011-06-01,CATAMARCA,.26106301
2011-06-01,CHACO,.23663384
2011-06-01,CHUBUT,.25979659
2011-06-01,CORDOBA,.32638171
2011-06-01,CORRIENTES,.2028676
2011-06-01,ENTRE RIOS,.27591449
2011-06-01,FORMOSA,.20161965
2011-06-01,JUJUY,.2223787
2011-06-01,LA PAMPA,.29705647
2011-06-01,LA RIOJA,.25246134
2011-06-01,MENDOZA,.28472042
2011-06-01,MISIONES,.21196631
2011-06-01,NEUQUEN,.27850166
2011-06-01,RIO NEGRO,.31859407
2011-06-01,SALTA,.25256029
2011-06-01,SAN JUAN,.25496149
2011-06-01,SAN LUIS,.25643608
2011-06-01,SANTA CRUZ,.21537247
2011-06-01,SANTA FE,.29075241
2011-06-01,SANTIAGO DEL ESTERO,.264485
2011-06-01,TIERRA DEL FUEGO,.30750871
2011-06-01,TUCUMAN,.24738109
2011-07-01,BUENOS AIRES,.3145853
2011-07-01,CAPITAL FEDERAL,.37393752
2011-07-01,CATAMARCA,.26727325
2011-07-01,CHACO,.23708491
2011-07-01,CHUBUT,.25828815
2011-07-01,CORDOBA,.32705322
2011-07-01,CORRIENTES,.2022416
2011-07-01,ENTRE RIOS,.27421862
2011-07-01,FORMOSA,.201056
2011-07-01,JUJUY,.22098798
2011-07-01,LA PAMPA,.29569417
2011-07-01,LA RIOJA,.25220057
2011-07-01,MENDOZA,.28553516
2011-07-01,MISIONES,.21581925
2011-07-01,NEUQUEN,.27860945
2011-07-01,RIO NEGRO,.32060233
2011-07-01,SALTA,.25314641
2011-07-01,SAN JUAN,.25505096
2011-07-01,SAN LUIS,.25712946
2011-07-01,SANTA CRUZ,.21796796
2011-07-01,SANTA FE,.29074195
2011-07-01,SANTIAGO DEL ESTERO,.26785964
2011-07-01,TIERRA DEL FUEGO,.31144559
2011-07-01,TUCUMAN,.24820918
2011-08-01,BUENOS AIRES,.31522217
2011-08-01,CAPITAL FEDERAL,.37405077
2011-08-01,CATAMARCA,.27175504
2011-08-01,CHACO,.23977365
2011-08-01,CHUBUT,.25806585
2011-08-01,CORDOBA,.32674277
2011-08-01,CORRIENTES,.20361295
2011-08-01,ENTRE RIOS,.27414551
2011-08-01,FORMOSA,.19760457
2011-08-01,JUJUY,.22126722
2011-08-01,LA PAMPA,.29587045
2011-08-01,LA RIOJA,.25128555
2011-08-01,MENDOZA,.28667387
2011-08-01,MISIONES,.21800336
2011-08-01,NEUQUEN,.27998453
2011-08-01,RIO NEGRO,.32215464
2011-08-01,SALTA,.25479147
2011-08-01,SAN JUAN,.25365156
2011-08-01,SAN LUIS,.25652608
2011-08-01,SANTA CRUZ,.21605088
2011-08-01,SANTA FE,.29110569
2011-08-01,SANTIAGO DEL ESTERO,.26924679
2011-08-01,TIERRA DEL FUEGO,.31323978
2011-08-01,TUCUMAN,.25012398
2011-09-01,BUENOS AIRES,.31506735
2011-09-01,CAPITAL FEDERAL,.37373316
2011-09-01,CATAMARCA,.2727775
2011-09-01,CHACO,.23994072
2011-09-01,CHUBUT,.25689796
2011-09-01,CORDOBA,.32681963
2011-09-01,CORRIENTES,.20297894
2011-09-01,ENTRE RIOS,.27419764
2011-09-01,FORMOSA,.19767185
2011-09-01,JUJUY,.21845412
2011-09-01,LA PAMPA,.29683596
2011-09-01,LA RIOJA,.25019941
2011-09-01,MENDOZA,.28652534
2011-09-01,MISIONES,.21935478
2011-09-01,NEUQUEN,.28106275
2011-09-01,RIO NEGRO,.32364848
2011-09-01,SALTA,.25200042
2011-09-01,SAN JUAN,.2503607
2011-09-01,SAN LUIS,.25874025
2011-09-01,SANTA CRUZ,.221809
